sale_id,date_id,product_id,store_id,actual_sales,forecast_sales,forecast_lower_bound,forecast_upper_bound,units_sold,revenue,cost
743,99,19,6,1953.67,1822.68,1549.28,2096.08,12,1953.67,1252.21
744,99,7,8,2431.9,2257.61,1918.97,2596.25,4,2431.9,1486.06
745,99,4,9,147.09,140.03,119.03,161.04,3,147.09,83.48
746,99,17,5,5307.83,5427.09,4613.03,6241.16,5,5307.83,3472.01
747,99,13,10,3018.64,3251.8,2764.03,3739.57,16,3018.64,2095.5
748,99,15,8,590.89,587.7,499.54,675.85,19,590.89,347.84
749,99,13,4,1517.97,1478.09,1256.37,1699.8,8,1517.97,915.28
750,99,18,1,1136.73,997.94,848.25,1147.63,3,1136.73,740.08
751,100,3,9,3780.19,3614.1,3071.98,4156.21,2,3780.19,2586.21
752,100,9,3,692.86,630.43,535.87,725.0,7,692.86,457.51
753,100,9,4,744.92,688.98,585.63,792.33,8,744.92,478.83
754,100,5,2,559.36,588.87,500.54,677.2,4,559.36,363.31
755,100,20,1,1159.28,1280.31,1088.26,1472.36,18,1159.28,702.15
756,100,11,8,4059.86,4048.66,3441.36,4655.96,19,4059.86,2832.4
757,100,17,5,3773.9,3860.69,3281.59,4439.8,4,3773.9,2106.3
758,101,16,9,799.4,773.91,657.82,889.99,1,799.4,521.97
759,101,6,8,466.8,461.21,392.03,530.39,1,466.8,305.0
760,101,1,4,5280.18,5003.67,4253.12,5754.21,4,5280.18,3389.44
761,101,9,3,1697.48,1580.05,1343.04,1817.06,18,1697.48,1177.68
762,101,11,6,1193.71,1090.04,926.54,1253.55,6,1193.71,782.01
763,101,12,6,1851.63,1673.81,1422.74,1924.88,13,1851.63,1054.82
764,101,19,4,622.32,679.09,577.23,780.96,4,622.32,394.12
765,101,13,4,948.71,1016.6,864.11,1169.09,5,948.71,589.1
766,102,6,7,1664.7,1861.11,1581.94,2140.27,4,1664.7,1073.06
767,102,18,6,1532.17,1560.73,1326.62,1794.84,4,1532.17,973.2
768,102,13,2,979.5,1071.71,910.95,1232.47,6,979.5,608.74
769,102,4,8,513.1,491.6,417.86,565.34,11,513.1,325.11
770,102,9,6,97.25,92.91,78.97,106.84,1,97.25,63.4
771,103,7,10,3084.77,3120.34,2652.29,3588.39,5,3084.77,2149.79
772,103,10,6,1083.27,1079.2,917.32,1241.08,3,1083.27,715.47
773,103,3,7,9089.61,9448.77,8031.46,10866.09,5,9089.61,5196.78
774,103,6,6,1843.15,1882.77,1600.35,2165.18,4,1843.15,1248.43
775,103,3,2,3679.22,3473.35,2952.34,3994.35,2,3679.22,2383.96
776,103,9,10,1228.12,1207.82,1026.65,1388.99,13,1228.12,834.41
777,103,12,10,2768.84,2697.39,2292.78,3102.0,17,2768.84,1599.23
778,103,1,3,2682.19,3036.59,2581.1,3492.08,2,2682.19,1757.11
779,103,3,4,3719.8,3268.46,2778.19,3758.73,2,3719.8,2568.59
780,104,18,1,420.62,423.65,360.1,487.19,1,420.62,294.18
781,104,4,5,912.43,954.82,811.59,1098.04,20,912.43,623.03
782,104,10,4,731.17,718.7,610.9,826.51,2,731.17,416.01
783,104,17,3,906.12,867.21,737.13,997.29,1,906.12,622.77
784,104,16,8,4342.45,4405.69,3744.84,5066.55,5,4342.45,2476.36
785,104,18,3,2033.94,2113.9,1796.81,2430.98,5,2033.94,1312.66
786,104,19,7,2603.82,2630.21,2235.68,3024.74,17,2603.82,1787.1
787,104,16,9,1695.38,1665.81,1415.94,1915.69,2,1695.38,1025.48
788,105,5,5,116.1,127.09,108.02,146.15,1,116.1,78.62
789,105,12,5,2400.74,2535.97,2155.58,2916.37,16,2400.74,1497.55
790,105,16,5,841.49,916.71,779.2,1054.21,1,841.49,538.17
791,105,1,9,3654.27,4073.23,3462.25,4684.21,3,3654.27,2249.45
792,105,8,3,1094.46,1002.72,852.31,1153.13,13,1094.46,614.96
793,105,8,9,1677.19,1770.1,1504.58,2035.61,20,1677.19,994.08
794,105,18,5,1496.41,1302.68,1107.28,1498.09,4,1496.41,853.69
795,106,15,10,415.18,430.46,365.9,495.03,15,415.18,240.04
796,106,1,3,1421.03,1217.31,1034.72,1399.91,1,1421.03,988.83
797,106,10,5,728.04,777.64,661.0,894.29,2,728.04,425.85
798,106,5,1,1947.26,1900.66,1615.56,2185.76,16,1947.26,1300.49
799,106,16,6,3321.88,2855.23,2426.94,3283.51,4,3321.88,1867.01
800,107,2,5,3653.45,3620.73,3077.62,4163.84,4,3653.45,2114.72
801,107,9,7,91.51,98.88,84.05,113.71,1,91.51,53.75
802,107,15,4,54.51,58.36,49.6,67.11,2,54.51,30.75
803,107,7,8,2482.95,2342.99,1991.54,2694.44,4,2482.95,1485.94
804,107,2,9,4617.52,4591.52,3902.79,5280.25,5,4617.52,2746.6
805,107,12,1,1141.72,1051.29,893.6,1208.98,7,1141.72,702.3
806,108,6,5,2074.22,2254.15,1916.03,2592.27,5,2074.22,1143.6
807,108,2,10,4146.57,3717.39,3159.78,4275.0,4,4146.57,2760.04
808,108,8,3,1160.71,1202.02,1021.72,1382.32,16,1160.71,800.45
809,108,2,1,3083.66,3269.91,2779.42,3760.39,3,3083.66,2062.1
810,108,5,8,994.18,1011.58,859.84,1163.31,8,994.18,642.93
811,109,15,4,30.1,28.82,24.49,33.14,1,30.1,17.16
812,109,2,8,4043.17,4095.01,3480.76,4709.26,4,4043.17,2520.97
813,109,19,3,2600.29,2781.58,2364.34,3198.82,18,2600.29,1537.55
814,109,20,9,323.48,290.0,246.5,333.5,6,323.48,192.26
815,109,9,9,1177.09,1274.52,1083.34,1465.7,12,1177.09,736.73
816,109,6,1,2405.22,2604.38,2213.72,2995.04,5,2405.22,1409.02
817,109,3,9,7124.85,7516.48,6389.01,8643.96,4,7124.85,4737.03
818,110,20,5,637.29,603.27,512.78,693.76,11,637.29,359.71
819,110,3,1,3553.89,3054.15,2596.03,3512.28,2,3553.89,2011.71
820,110,7,2,607.51,668.8,568.48,769.12,1,607.51,394.08
821,110,17,10,4751.18,4560.69,3876.59,5244.79,5,4751.18,3045.0
822,110,3,1,3916.31,4419.64,3756.69,5082.58,2,3916.31,2642.77
823,110,15,1,352.04,398.32,338.57,458.07,12,352.04,215.59
824,111,2,10,3014.4,3226.28,2742.34,3710.22,3,3014.4,2035.22
825,111,3,4,8729.93,9319.65,7921.7,10717.6,5,8729.93,5497.67
826,111,7,4,3088.97,3153.86,2680.78,3626.94,5,3088.97,2137.95
827,111,18,9,1674.56,1808.33,1537.08,2079.58,4,1674.56,1065.83
828,111,15,7,108.27,97.89,83.21,112.57,4,108.27,66.07
829,111,11,3,3939.08,3871.73,3290.97,4452.49,18,3939.08,2374.67
830,111,11,9,2339.98,2278.44,1936.68,2620.21,11,2339.98,1509.25
831,112,11,10,1612.11,1473.75,1252.69,1694.81,8,1612.11,1071.82
832,112,9,6,1469.41,1424.04,1210.44,1637.65,15,1469.41,968.26
833,112,10,10,350.23,402.07,341.76,462.38,1,350.23,208.48
834,112,10,4,747.66,640.38,544.32,736.43,2,747.66,503.39
835,112,9,9,1701.96,1919.43,1631.51,2207.34,17,1701.96,975.57
836,112,2,8,2790.87,2594.1,2204.99,2983.22,3,2790.87,1907.4
837,112,8,4,755.23,662.77,563.36,762.19,9,755.23,460.67
838,112,7,2,1902.27,1715.6,1458.26,1972.94,3,1902.27,1281.86
839,112,19,2,3064.78,2639.43,2243.51,3035.34,20,3064.78,2057.24
840,112,13,2,388.21,368.92,313.58,424.26,2,388.21,264.74
841,113,14,2,747.27,825.62,701.77,949.46,8,747.27,515.09
842,113,13,1,1798.73,1701.23,1446.04,1956.41,10,1798.73,1141.72
843,113,11,9,1481.58,1558.75,1324.94,1792.57,8,1481.58,1036.52
844,113,15,10,551.52,505.54,429.71,581.37,19,551.52,327.31
845,113,13,3,865.67,859.4,730.49,988.31,5,865.67,572.9
846,113,18,7,1097.67,1098.27,933.53,1263.01,3,1097.67,731.13
847,113,5,3,2088.48,2080.87,1768.74,2393.0,16,2088.48,1352.99
848,113,7,9,3292.75,3316.7,2819.2,3814.21,5,3292.75,1930.7
849,114,14,6,1552.2,1632.18,1387.35,1877.0,19,1552.2,952.32
850,114,12,4,1588.04,1662.07,1412.76,1911.39,11,1588.04,1056.76
851,114,6,6,2389.39,2606.44,2215.47,2997.41,5,2389.39,1537.52
852,114,15,1,218.07,209.81,178.34,241.28,8,218.07,144.72
853,114,3,2,1801.41,1866.8,1586.78,2146.82,1,1801.41,1030.68
854,114,10,1,1087.58,960.75,816.64,1104.86,3,1087.58,671.59
855,114,1,6,2722.71,2487.37,2114.26,2860.47,2,2722.71,1720.65
856,115,18,8,2086.74,1862.22,1582.88,2141.55,5,2086.74,1366.42
857,115,1,7,7022.45,7078.9,6017.07,8140.74,5,7022.45,4131.43
858,115,2,5,2113.56,2188.36,1860.1,2516.61,2,2113.56,1179.29
859,115,1,2,5362.66,5624.86,4781.13,6468.59,4,5362.66,3683.77
860,115,12,2,142.82,159.24,135.36,183.13,1,142.82,86.83
861,115,13,9,773.83,770.27,654.73,885.81,4,773.83,494.92
862,115,3,3,3798.49,3750.62,3188.03,4313.21,2,3798.49,2616.98
863,116,2,4,4800.12,4785.63,4067.78,5503.47,5,4800.12,3176.04
864,116,1,6,3784.28,3559.87,3025.89,4093.85,3,3784.28,2646.72
865,116,17,5,1024.13,1140.48,969.41,1311.55,1,1024.13,700.06
866,116,1,9,3683.12,3508.3,2982.06,4034.55,3,3683.12,2242.75
867,116,5,2,1683.95,1773.87,1507.79,2039.95,13,1683.95,1146.61
868,117,8,7,641.21,627.07,533.01,721.13,8,641.21,382.71
869,117,20,6,892.48,813.96,691.87,936.06,15,892.48,509.41
870,117,18,4,767.52,814.75,692.54,936.96,2,767.52,482.44
871,117,5,7,665.15,678.09,576.38,779.81,5,665.15,381.6
872,117,3,9,10346.89,9162.34,7787.99,10536.69,5,10346.89,6183.71
873,117,5,1,1526.88,1487.51,1264.38,1710.63,11,1526.88,933.97
874,117,15,5,153.09,135.03,114.78,155.29,5,153.09,88.44
875,117,20,10,542.22,560.49,476.42,644.57,9,542.22,346.72
876,117,8,1,868.27,941.16,799.98,1082.33,12,868.27,495.01
877,117,20,8,663.25,640.86,544.73,736.99,12,663.25,411.93
878,118,7,4,588.05,670.75,570.14,771.37,1,588.05,405.06
879,118,14,4,655.12,569.85,484.37,655.33,7,655.12,451.42
880,118,15,10,481.43,534.41,454.25,614.57,16,481.43,328.89
881,118,14,7,181.84,199.54,169.61,229.47,2,181.84,119.66
882,118,13,10,3464.81,3491.03,2967.38,4014.69,19,3464.81,2360.81
883,118,2,9,989.33,1086.39,923.43,1249.35,1,989.33,550.43
884,119,17,9,4382.68,3776.88,3210.35,4343.42,4,4382.68,2665.15
885,119,2,4,2960.77,3302.2,2806.87,3797.53,3,2960.77,1972.02
886,119,10,8,687.18,710.5,603.92,817.07,2,687.18,383.57
887,119,17,3,4259.65,4197.93,3568.24,4827.62,4,4259.65,2804.54
888,119,4,3,1012.53,1072.1,911.28,1232.91,19,1012.53,577.44
889,119,14,6,1208.15,1191.36,1012.66,1370.07,15,1208.15,826.97
890,120,15,2,251.82,263.04,223.58,302.5,9,251.82,165.37
891,120,6,2,414.35,408.06,346.85,469.27,1,414.35,250.45
892,120,17,7,5106.96,4585.9,3898.01,5273.78,5,5106.96,3230.42
893,120,2,3,3036.26,3181.57,2704.33,3658.8,3,3036.26,1738.3
894,120,5,3,253.85,239.34,203.44,275.25,2,253.85,168.89
895,120,15,5,160.69,142.93,121.49,164.37,6,160.69,93.27
896,121,9,1,1484.3,1483.69,1261.14,1706.24,15,1484.3,996.14
897,121,20,8,445.27,466.58,396.59,536.56,8,445.27,275.21
898,121,15,2,591.61,546.3,464.36,628.25,20,591.61,373.96
899,121,20,9,375.74,336.09,285.68,386.51,7,375.74,243.48
900,121,2,3,1032.37,1137.05,966.49,1307.61,1,1032.37,614.02
901,121,3,1,1867.46,1687.2,1434.12,1940.28,1,1867.46,1215.37
902,121,20,10,1185.41,1070.7,910.09,1231.3,19,1185.41,732.94
903,121,19,6,273.75,257.27,218.68,295.86,2,273.75,165.7
904,121,13,2,2678.07,2328.52,1979.24,2677.8,14,2678.07,1662.07
905,122,9,6,1653.97,1510.0,1283.5,1736.5,17,1653.97,961.55
906,122,2,2,5224.5,5426.65,4612.66,6240.65,5,5224.5,3647.11
907,122,16,10,2362.03,2608.48,2217.21,2999.75,3,2362.03,1391.11
908,122,19,10,1940.73,2007.27,1706.18,2308.37,12,1940.73,1211.91
909,122,16,8,1720.62,1582.65,1345.26,1820.05,2,1720.62,1021.31
910,123,1,2,1289.88,1404.7,1194.0,1615.41,1,1289.88,852.12
911,123,7,10,2354.81,2237.39,1901.78,2573.0,4,2354.81,1493.1
912,123,7,1,1243.53,1151.91,979.12,1324.7,2,1243.53,696.59
913,123,10,9,1683.55,1434.11,1219.0,1649.23,5,1683.55,1099.15
914,123,11,7,3868.71,3322.2,2823.87,3820.53,19,3868.71,2229.71
915,123,11,6,3449.01,3756.58,3193.1,4320.07,16,3449.01,2230.99
916,124,5,8,2505.87,2477.66,2106.01,2849.3,18,2505.87,1684.26
917,124,2,9,3035.93,3198.23,2718.49,3677.96,3,3035.93,1922.58
918,124,1,4,6735.96,7341.25,6240.06,8442.44,5,6735.96,4602.03
919,124,12,2,712.29,612.11,520.29,703.92,5,712.29,496.85
920,124,18,3,2037.17,1846.11,1569.19,2123.03,5,2037.17,1156.15
921,124,10,6,333.05,291.77,248.0,335.53,1,333.05,226.99
922,124,12,8,1405.41,1322.06,1123.75,1520.37,10,1405.41,796.63
923,124,2,4,987.77,846.99,719.94,974.04,1,987.77,614.79
924,125,5,4,1539.23,1646.56,1399.58,1893.55,11,1539.23,967.47
925,125,11,3,847.28,958.62,814.83,1102.42,4,847.28,552.01
926,125,5,4,255.9,272.31,231.46,313.15,2,255.9,160.8
927,125,1,5,1347.6,1385.71,1177.86,1593.57,1,1347.6,758.78
928,125,15,1,116.48,122.03,103.73,140.34,4,116.48,69.52
929,125,19,5,1005.64,912.88,775.95,1049.81,7,1005.64,594.83
930,125,11,8,759.81,681.74,579.48,784.0,4,759.81,430.94
931,125,20,9,923.24,935.02,794.76,1075.27,17,923.24,583.86
932,125,9,3,1004.67,905.59,769.75,1041.43,10,1004.67,599.49
933,126,18,8,369.48,366.24,311.3,421.17,1,369.48,240.65
934,126,4,7,89.89,86.97,73.93,100.02,2,89.89,58.94
935,126,19,8,2893.95,2748.39,2336.13,3160.64,20,2893.95,1677.69
936,126,18,2,1617.64,1420.08,1207.07,1633.1,4,1617.64,1084.39
937,126,15,2,418.5,436.64,371.14,502.13,15,418.5,278.29
938,126,16,4,1484.13,1660.32,1411.27,1909.36,2,1484.13,873.72
939,126,12,7,929.69,975.76,829.4,1122.13,6,929.69,621.33
940,127,15,8,26.48,23.4,19.89,26.91,1,26.48,16.46
941,127,6,5,1375.14,1221.42,1038.21,1404.63,3,1375.14,777.56
942,127,4,6,908.36,988.05,839.85,1136.26,18,908.36,572.19
943,127,13,10,2374.97,2192.36,1863.5,2521.21,14,2374.97,1362.89
944,127,16,7,773.55,846.39,719.44,973.35,1,773.55,494.02
945,127,14,10,987.72,909.54,773.11,1045.97,11,987.72,641.42
946,127,3,10,7010.08,7212.13,6130.31,8293.95,4,7010.08,4197.68
947,128,15,3,316.44,275.58,234.25,316.92,10,316.44,179.2
948,128,20,7,648.26,679.41,577.5,781.32,11,648.26,365.35
949,128,5,10,135.63,142.18,120.85,163.51,1,135.63,83.81
950,128,10,7,1772.2,1610.4,1368.84,1851.96,5,1772.2,1155.88
951,128,11,5,4003.58,4219.25,3586.36,4852.14,19,4003.58,2753.57
952,129,12,2,2552.5,2924.97,2486.23,3363.72,19,2552.5,1558.63
953,129,5,5,251.25,254.94,216.7,293.18,2,251.25,140.19
954,129,18,6,427.83,474.76,403.55,545.98,1,427.83,250.4
955,129,19,7,1708.42,1660.26,1411.22,1909.3,11,1708.42,1051.15
956,129,7,3,2223.04,2260.0,1921.0,2599.0,4,2223.04,1503.89
957,129,12,7,713.48,793.26,674.27,912.25,5,713.48,405.85
958,129,1,2,1206.51,1345.82,1143.95,1547.7,1,1206.51,782.65
959,129,5,2,663.35,646.6,549.61,743.59,5,663.35,410.22
960,130,20,7,1104.43,1107.55,941.42,1273.68,20,1104.43,698.89
961,130,15,7,328.91,321.49,273.27,369.71,12,328.91,181.27
962,130,16,4,3810.63,4298.28,3653.53,4943.02,5,3810.63,2425.29
963,130,2,1,4978.28,4782.01,4064.71,5499.31,5,4978.28,3171.37
964,130,3,3,10413.32,11924.29,10135.65,13712.94,5,10413.32,6943.92
965,130,15,9,87.41,90.29,76.75,103.84,3,87.41,51.29
966,130,3,9,9138.94,7912.79,6725.87,9099.7,5,9138.94,5497.36
967,130,1,8,5209.16,5161.08,4386.92,5935.24,4,5209.16,3438.42
968,130,14,6,852.48,733.64,623.6,843.69,10,852.48,586.87
969,130,10,10,955.16,947.47,805.35,1089.59,3,955.16,549.56
970,131,10,10,334.12,292.27,248.43,336.11,1,334.12,209.11
971,131,9,5,506.46,472.31,401.46,543.16,5,506.46,298.08
972,131,4,10,318.12,340.92,289.78,392.06,6,318.12,206.42
973,131,12,3,1416.77,1304.65,1108.95,1500.35,9,1416.77,817.65
974,131,17,1,3287.15,3748.02,3185.82,4310.23,3,3287.15,2101.58
975,132,16,7,3028.5,2974.15,2528.03,3420.27,4,3028.5,1955.31
976,132,7,10,1636.82,1521.13,1292.96,1749.3,3,1636.82,1101.47
977,132,2,3,3915.08,3681.78,3129.51,4234.04,4,3915.08,2591.48
978,132,18,4,1654.58,1600.01,1360.01,1840.01,4,1654.58,975.2
979,132,17,7,956.8,1042.14,885.82,1198.46,1,956.8,581.07
980,132,11,9,365.95,369.39,313.98,424.79,2,365.95,220.7
981,133,20,5,619.19,675.35,574.04,776.65,11,619.19,364.27
982,133,19,7,2357.1,2533.24,2153.25,2913.22,15,2357.1,1556.03
983,133,19,4,2450.63,2590.52,2201.94,2979.1,17,2450.63,1413.98
984,133,18,1,425.47,363.18,308.7,417.65,1,425.47,240.24
985,133,4,8,555.0,518.92,441.08,596.76,12,555.0,321.33
986,133,1,10,1183.88,1217.31,1034.72,1399.91,1,1183.88,809.89
987,133,7,10,623.93,552.8,469.88,635.71,1,623.93,423.31
988,133,5,7,2599.63,2353.78,2000.72,2706.85,19,2599.63,1473.02
989,134,9,5,1532.66,1337.58,1136.94,1538.21,15,1532.66,947.21
990,134,9,7,1036.15,1123.41,954.9,1291.92,11,1036.15,612.98
991,134,2,7,3862.26,3352.51,2849.63,3855.38,4,3862.26,2677.86
992,134,9,3,1357.11,1552.3,1319.46,1785.15,15,1357.11,787.26
993,134,13,3,2639.71,2671.89,2271.1,3072.67,16,2639.71,1622.6
994,134,20,2,923.13,813.26,691.27,935.25,15,923.13,517.82
995,135,9,8,106.85,95.59,81.26,109.93,1,106.85,69.03
996,135,2,7,2788.17,2645.84,2248.96,3042.71,3,2788.17,1697.16
997,135,1,9,5173.28,5024.16,4270.53,5777.78,4,5173.28,3410.05
998,135,3,9,3420.71,3886.77,3303.76,4469.79,2,3420.71,2301.1
999,135,16,2,4023.21,4616.55,3924.07,5309.04,5,4023.21,2413.99
1000,135,10,7,358.23,407.54,346.41,468.67,1,358.23,201.9
1001,135,18,6,426.23,459.53,390.6,528.46,1,426.23,252.96
1002,135,7,3,2719.06,2624.57,2230.88,3018.26,5,2719.06,1573.38
1003,135,13,2,2142.2,2389.76,2031.3,2748.23,12,2142.2,1318.95
1004,136,5,1,817.28,938.99,798.14,1079.83,7,817.28,478.74
1005,136,13,2,3314.41,3314.1,2816.98,3811.21,18,3314.41,2302.66
1006,136,15,1,56.14,53.4,45.39,61.41,2,56.14,36.95
1007,136,13,2,1329.96,1396.72,1187.21,1606.23,7,1329.96,822.92
1008,136,18,3,1888.46,1646.0,1399.1,1892.9,5,1888.46,1246.99
1009,136,16,1,3456.27,3579.01,3042.16,4115.86,4,3456.27,2026.76
1010,137,5,1,794.54,890.99,757.34,1024.64,6,794.54,534.81
1011,137,4,8,915.46,940.46,799.39,1081.53,20,915.46,615.8
1012,137,4,2,798.89,826.6,702.61,950.6,16,798.89,446.95
1013,137,7,7,1908.96,2185.11,1857.34,2512.87,3,1908.96,1244.18
1014,137,11,2,3815.7,3611.47,3069.75,4153.19,19,3815.7,2650.78
1015,137,7,1,2799.4,2432.58,2067.69,2797.47,5,2799.4,1654.68
1016,137,14,3,1079.41,1059.55,900.61,1218.48,12,1079.41,743.55
1017,137,2,3,1057.15,1099.08,934.22,1263.94,1,1057.15,641.08
1018,137,6,1,1645.4,1402.15,1191.83,1612.47,4,1645.4,1133.55
1019,137,19,5,2166.73,2356.69,2003.19,2710.2,14,2166.73,1346.41
1020,138,7,3,1805.3,1757.65,1494.01,2021.3,3,1805.3,1246.94
1021,138,20,1,1104.48,1104.44,938.78,1270.11,20,1104.48,764.9
1022,138,10,6,1257.68,1157.93,984.24,1331.62,4,1257.68,713.89
1023,138,17,2,4857.04,5237.53,4451.9,6023.16,5,4857.04,3064.59
1024,138,8,8,528.27,479.73,407.77,551.69,7,528.27,353.67
1025,138,16,8,1489.26,1678.1,1426.39,1929.82,2,1489.26,831.16
1026,139,10,4,1326.59,1373.08,1167.12,1579.04,4,1326.59,906.74
1027,139,15,1,121.58,137.07,116.51,157.63,4,121.58,70.08
1028,139,1,8,5996.27,6706.97,5700.92,7713.01,5,5996.27,3946.81
1029,139,19,10,1612.47,1732.0,1472.2,1991.8,11,1612.47,1104.15
1030,139,8,2,821.69,756.89,643.35,870.42,11,821.69,502.78
1031,139,7,7,1095.82,1123.79,955.22,1292.36,2,1095.82,611.63
1032,139,14,3,676.31,667.18,567.11,767.26,7,676.31,411.27
1033,140,15,4,381.1,347.05,294.99,399.11,12,381.1,216.88
1034,140,19,1,1243.51,1374.69,1168.49,1580.9,9,1243.51,769.47
1035,140,6,6,967.4,997.48,847.85,1147.1,2,967.4,646.64
1036,140,20,3,1226.4,1357.02,1153.47,1560.57,19,1226.4,690.43
1037,140,17,8,2034.6,2240.29,1904.24,2576.33,2,2034.6,1204.23
1038,140,14,4,687.41,703.79,598.23,809.36,8,687.41,470.03
1039,141,5,10,126.88,109.53,93.1,125.96,1,126.88,88.65
1040,141,17,1,4020.87,3995.87,3396.49,4595.25,4,4020.87,2692.79
1041,141,4,8,743.31,756.35,642.9,869.81,16,743.31,410.21
1042,141,14,4,432.4,398.55,338.77,458.33,5,432.4,302.61
1043,141,1,8,3633.41,3589.03,3050.67,4127.38,3,3633.41,2309.24
1044,141,19,1,2218.8,1978.25,1681.52,2274.99,15,2218.8,1454.36
1045,141,6,6,1869.24,1589.62,1351.18,1828.06,4,1869.24,1203.97
1046,141,13,6,2758.61,2697.29,2292.69,3101.88,17,2758.61,1628.87
1047,141,20,9,1187.02,1289.47,1096.05,1482.89,19,1187.02,667.28
1048,142,2,9,3229.55,2852.63,2424.74,3280.53,3,3229.55,1953.36
1049,142,20,1,689.09,719.72,611.76,827.68,12,689.09,451.86
1050,142,18,4,874.81,806.21,685.28,927.15,2,874.81,496.05
1051,142,16,10,1678.91,1810.32,1538.77,2081.86,2,1678.91,1004.11
1052,142,9,9,1324.22,1150.77,978.15,1323.38,14,1324.22,796.9
1053,142,16,9,4258.32,4220.2,3587.17,4853.23,5,4258.32,2681.83
1054,142,18,5,1634.61,1781.68,1514.42,2048.93,4,1634.61,1130.83
1055,143,7,8,548.7,614.21,522.08,706.34,1,548.7,325.52
1056,143,3,2,3627.81,3842.3,3265.95,4418.64,2,3627.81,2265.38
1057,143,7,9,574.22,655.11,556.85,753.38,1,574.22,362.46
1058,143,5,8,1523.27,1631.9,1387.12,1876.69,12,1523.27,842.71
1059,143,7,2,643.54,591.86,503.08,680.64,1,643.54,445.41
1060,144,11,7,3662.12,3822.58,3249.19,4395.96,19,3662.12,2193.41
1061,144,19,9,2652.64,2496.73,2122.22,2871.23,18,2652.64,1511.45
1062,144,10,3,989.79,951.75,808.99,1094.51,3,989.79,587.16
1063,144,2,3,2867.76,3260.25,2771.21,3749.29,3,2867.76,1843.38
1064,144,6,9,1261.41,1138.56,967.77,1309.34,3,1261.41,827.76
1065,144,5,3,952.93,1094.09,929.98,1258.21,8,952.93,606.23
1066,144,15,5,326.04,332.15,282.33,381.98,12,326.04,181.02
1067,144,11,6,969.71,981.31,834.11,1128.5,5,969.71,556.99
1068,144,10,2,342.34,342.28,290.94,393.62,1,342.34,195.75
1069,144,15,6,130.62,139.97,118.97,160.97,5,130.62,90.96
1070,145,10,8,1145.34,1232.67,1047.77,1417.57,3,1145.34,800.72
1071,145,5,10,1872.57,1654.78,1406.56,1903.0,15,1872.57,1164.45
1072,145,2,3,4612.26,3954.73,3361.52,4547.94,5,4612.26,2963.97
1073,145,8,8,870.73,754.5,641.33,867.68,12,870.73,562.67
1074,145,19,9,1259.06,1359.94,1155.95,1563.94,8,1259.06,729.44
1075,145,3,9,7864.99,8944.76,7603.04,10286.47,4,7864.99,5476.99
1076,145,13,4,2759.61,2846.6,2419.61,3273.59,16,2759.61,1908.3
1077,146,12,7,777.18,760.31,646.26,874.35,5,777.18,472.46
1078,146,1,5,3781.15,4322.82,3674.4,4971.25,3,3781.15,2575.51
1079,146,3,4,7962.93,7761.33,6597.13,8925.53,4,7962.93,4908.16
1080,146,6,7,1666.53,1710.12,1453.6,1966.64,4,1666.53,938.11
1081,146,7,5,2630.03,2650.0,2252.5,3047.49,4,2630.03,1578.84
1082,146,19,7,402.89,419.67,356.72,482.62,3,402.89,238.11
1083,146,6,9,1871.52,2014.83,1712.6,2317.05,4,1871.52,1067.78
1084,146,6,7,1361.51,1174.54,998.35,1350.72,3,1361.51,917.57
1085,146,19,5,2412.27,2385.82,2027.94,2743.69,16,2412.27,1336.46
1086,146,1,3,3741.25,3899.01,3314.16,4483.86,3,3741.25,2414.92
1087,147,10,7,696.87,736.14,625.72,846.56,2,696.87,408.86
1088,147,4,5,861.51,749.53,637.1,861.96,16,861.51,570.18
1089,147,19,8,2794.8,2591.83,2203.05,2980.6,19,2794.8,1824.69
1090,147,4,6,871.81,745.63,633.78,857.47,17,871.81,513.44
1091,147,19,1,718.13,799.64,679.69,919.58,5,718.13,409.57
1092,148,2,5,2948.76,3313.32,2816.32,3810.31,3,2948.76,1779.27
1093,148,10,5,1793.49,1565.8,1330.93,1800.68,5,1793.49,1038.56
1094,148,6,2,2358.43,2389.36,2030.95,2747.76,5,2358.43,1605.78
1095,148,10,5,962.37,985.48,837.66,1133.3,3,962.37,648.15
1096,148,1,3,6211.06,6730.57,5720.98,7740.15,5,6211.06,3799.92
1097,148,6,2,835.96,766.02,651.11,880.92,2,835.96,483.4
1098,149,20,9,1107.15,1174.33,998.18,1350.47,18,1107.15,742.22
1099,149,14,8,246.52,219.25,186.36,252.14,3,246.52,136.23
1100,149,12,5,1658.91,1630.02,1385.51,1874.52,12,1658.91,1158.15
1101,149,17,6,2081.87,1787.56,1519.42,2055.69,2,2081.87,1399.41
1102,149,8,3,409.86,386.18,328.25,444.1,5,409.86,238.32
1103,149,3,7,1738.62,1881.9,1599.61,2164.18,1,1738.62,1153.75
1104,149,2,4,905.65,949.07,806.71,1091.43,1,905.65,578.69
1105,149,16,2,2178.05,2048.44,1741.18,2355.71,3,2178.05,1201.28
1106,149,4,2,922.26,1033.25,878.27,1188.24,20,922.26,532.8
1107,150,1,2,2777.71,3145.9,2674.02,3617.79,2,2777.71,1923.06
1108,150,12,6,957.5,1038.16,882.44,1193.88,6,957.5,614.66
1109,150,17,10,918.9,940.44,799.37,1081.51,1,918.9,507.32
1110,150,7,4,1679.04,1806.99,1535.94,2078.03,3,1679.04,924.56
